OrderID,Platform,City,Restaurant,Cuisine,OrderValue,DeliveryTime,CustomerRating,OrderHour,OrderDay
9257,Swiggy,Pune,Murphy Inc,Mughlai,649.17,82,4,13,Weekday
9258,Zomato,Pune,Erickson-Diaz,Chinese,832.36,27,4,19,Weekend
9259,Swiggy,Pune,Nguyen-Villarreal,South Indian,165.66,23,5,21,Weekday
9260,Zomato,Hyderabad,Brock LLC,Fast Food,411.55,72,3,21,Weekend
9261,Zomato,Hyderabad,"Cuevas, Williams and Hernandez",Italian,485.64,66,4,18,Weekday
9262,Swiggy,Mumbai,"Meyers, Leonard and Shah",Mughlai,539.43,75,1,23,Weekend
9263,Zomato,Bangalore,Torres-Miller,Biryani,489.27,49,3,19,Weekend
9264,Swiggy,Pune,"Moore, Hess and Foley",Fast Food,867.11,62,4,9,Weekend
9265,Zomato,Chennai,Flores PLC,Biryani,403.35,59,3,17,Weekday
9266,Zomato,Chennai,Pugh PLC,Fast Food,585.41,76,4,11,Weekday
9267,Swiggy,Pune,Willis and Sons,Chinese,310.07,84,1,21,Weekend
9268,Zomato,Kolkata,"Beltran, Reed and Smith",Biryani,631.41,48,4,18,Weekday
9269,Swiggy,Mumbai,"Paul, Daniel and Collins",Fast Food,784.64,69,5,23,Weekday
9270,Zomato,Bangalore,Huynh-Dickson,Biryani,743.33,43,5,12,Weekend
9271,Zomato,Hyderabad,"Marquez, Ruiz and Cook",Biryani,786.39,69,4,9,Weekend
9272,Swiggy,Hyderabad,Garrison-Edwards,North Indian,630.98,45,4,15,Weekend
9273,Zomato,Chennai,Avery-Shannon,Biryani,869.97,89,5,13,Weekday
9274,Swiggy,Kolkata,Reynolds-Hall,Biryani,562.52,16,5,14,Weekday
9275,Zomato,Delhi,"Welch, Anderson and Ramirez",Chinese,499.35,25,5,20,Weekend
9276,Zomato,Pune,Smith Group,North Indian,331.91,71,4,21,Weekday
9277,Zomato,Chennai,Mcgee and Sons,Mughlai,822.35,54,3,21,Weekday
9278,Swiggy,Bangalore,Powers PLC,Fast Food,267.75,48,4,13,Weekday
9279,Zomato,Bangalore,"Diaz, Fry and Reynolds",Chinese,614.63,27,4,18,Weekday
9280,Swiggy,Kolkata,Anderson-Sawyer,Mughlai,135.76,81,5,15,Weekend
9281,Zomato,Kolkata,Ellis Inc,Italian,158.97,50,5,15,Weekend
9282,Zomato,Mumbai,Williams-Moore,Chinese,193.35,78,5,19,Weekend
9283,Zomato,Kolkata,Lawson-Keller,Mughlai,745.12,18,3,15,Weekday
9284,Swiggy,Hyderabad,"Stokes, Contreras and Fisher",South Indian,859.49,69,3,23,Weekday
9285,Swiggy,Kolkata,Murray-Jones,Chinese,916.69,78,4,15,Weekend
9286,Swiggy,Bangalore,Jennings Ltd,Italian,596.48,68,3,23,Weekday
9287,Zomato,Kolkata,Johnson-Mahoney,Biryani,125.31,33,5,10,Weekday
9288,Zomato,Bangalore,Mcgee PLC,Fast Food,486.55,60,5,16,Weekend
9289,Zomato,Chennai,Rodriguez Inc,Mughlai,191.16,59,2,18,Weekend
9290,Swiggy,Chennai,Hubbard-Butler,South Indian,532.77,68,5,21,Weekday
9291,Swiggy,Delhi,Atkinson Ltd,Italian,198.64,62,4,9,Weekday
9292,Swiggy,Delhi,Greene Group,Mughlai,646.39,17,3,20,Weekday
9293,Swiggy,Hyderabad,"Warren, Grant and Medina",Biryani,964.25,31,3,20,Weekend
9294,Zomato,Pune,Johnson Group,Mughlai,741.93,27,2,11,Weekend
9295,Zomato,Chennai,"Wilson, Mays and Peters",Fast Food,855.5,72,5,17,Weekend
9296,Swiggy,Mumbai,Russell PLC,Chinese,702.81,71,4,22,Weekday
9297,Zomato,Delhi,Zimmerman-Gross,North Indian,719.09,40,4,18,Weekend
9298,Swiggy,Chennai,Rose Ltd,Mughlai,912.38,80,4,23,Weekday
9299,Swiggy,Pune,Cantu-Galvan,Mughlai,616.37,87,3,12,Weekend
9300,Zomato,Mumbai,Kaiser Ltd,Biryani,217.54,20,4,23,Weekday
9301,Zomato,Chennai,Guerrero Group,Fast Food,907.81,84,4,16,Weekend
9302,Swiggy,Bangalore,Holder-Blake,Mughlai,374.85,80,4,21,Weekend
9303,Swiggy,Kolkata,"Blake, James and Thompson",North Indian,369.59,61,4,23,Weekday
9304,Zomato,Hyderabad,Smith and Sons,Italian,702.76,70,4,12,Weekend
9305,Zomato,Pune,"Freeman, Holloway and Ramsey",Fast Food,168.57,58,5,12,Weekday
9306,Zomato,Kolkata,"Rodriguez, Barnett and Hancock",North Indian,986.53,40,4,12,Weekend
9307,Swiggy,Delhi,Moore-Lee,Biryani,255.88,65,4,22,Weekday
9308,Swiggy,Pune,Bell LLC,Mughlai,369.3,51,4,9,Weekday
9309,Swiggy,Pune,Owens and Sons,Chinese,226.43,74,3,18,Weekday
9310,Swiggy,Mumbai,"Ramsey, Norman and Chung",Chinese,528.86,79,4,23,Weekend
9311,Zomato,Chennai,Williams Group,Fast Food,844.29,35,4,15,Weekday
9312,Swiggy,Mumbai,"Ramos, Wilkerson and Wolf",Biryani,965.46,33,4,17,Weekend
9313,Swiggy,Mumbai,"Fuller, Hudson and Garcia",North Indian,617.39,63,3,13,Weekend
9314,Zomato,Delhi,Reed-Campbell,North Indian,665.48,31,5,14,Weekend
9315,Swiggy,Bangalore,"Harris, Murray and Miller",Chinese,297.01,68,4,22,Weekday
9316,Swiggy,Hyderabad,Castillo-Elliott,Italian,931.15,48,3,15,Weekend
9317,Zomato,Mumbai,Gray-Robertson,South Indian,496.34,21,4,10,Weekday
9318,Zomato,Chennai,Cole-Jones,Chinese,535.22,60,3,17,Weekday
9319,Zomato,Kolkata,"Morgan, Henry and Garcia",Mughlai,507.8,47,4,16,Weekday
9320,Swiggy,Hyderabad,Torres-Jordan,Mughlai,793.41,86,3,23,Weekend
9321,Swiggy,Chennai,Barnett-Flynn,North Indian,746.06,75,5,17,Weekday
9322,Zomato,Kolkata,Clark-Torres,Chinese,924.43,79,4,14,Weekday
9323,Zomato,Delhi,Gordon Ltd,South Indian,641.82,74,4,9,Weekend
9324,Swiggy,Pune,"Gonzales, Chapman and Thomas",Chinese,529.14,59,5,22,Weekday
9325,Swiggy,Mumbai,"Johnson, Bailey and Davenport",North Indian,845.64,48,5,20,Weekday
9326,Zomato,Mumbai,Patterson-Chang,Italian,690.09,70,4,21,Weekday
9327,Swiggy,Delhi,Allen Group,Italian,929.3,84,5,23,Weekday
9328,Zomato,Hyderabad,"Woods, Norton and Smith",Biryani,284.73,25,2,21,Weekend
9329,Zomato,Delhi,Garcia Group,South Indian,523.77,79,3,19,Weekend
9330,Swiggy,Delhi,"Grant, Rodriguez and Patton",North Indian,751.32,50,4,10,Weekday
9331,Zomato,Chennai,Rodriguez-Campbell,North Indian,772.83,67,5,20,Weekday
9332,Swiggy,Hyderabad,Nunez-Smith,Italian,629.19,44,3,9,Weekday
9333,Swiggy,Bangalore,Thomas Ltd,South Indian,881.75,47,4,22,Weekend
9334,Zomato,Delhi,Taylor LLC,North Indian,232.51,90,4,11,Weekday
9335,Swiggy,Pune,Rogers-Johnson,North Indian,281.92,90,3,17,Weekend
9336,Swiggy,Bangalore,Shea LLC,Fast Food,162.11,59,5,11,Weekend
9337,Swiggy,Hyderabad,"Riddle, Hunter and Garner",Mughlai,353.67,82,5,22,Weekday
9338,Zomato,Bangalore,Wade PLC,Mughlai,657.69,30,4,16,Weekday
9339,Swiggy,Delhi,"Cameron, Bradley and Crawford",Fast Food,208.4,77,2,21,Weekday
9340,Swiggy,Chennai,"Ellis, Meyer and Mendoza",Biryani,302.55,38,4,22,Weekend
9341,Zomato,Bangalore,Gray-Myers,North Indian,798.87,82,4,14,Weekend
9342,Zomato,Kolkata,Harris LLC,Chinese,124.19,57,4,16,Weekend
9343,Zomato,Delhi,Fox Ltd,South Indian,365.46,29,5,15,Weekday
9344,Zomato,Mumbai,Johnson PLC,Biryani,864.78,53,4,10,Weekend
9345,Swiggy,Mumbai,Carter LLC,Mughlai,522.76,27,4,17,Weekend
9346,Zomato,Hyderabad,Gilbert PLC,Biryani,420.64,41,4,23,Weekday
9347,Swiggy,Bangalore,Odom Group,Biryani,798.18,55,4,13,Weekend
9348,Zomato,Pune,"Beltran, Ramirez and Kim",Chinese,225.72,62,3,12,Weekend
9349,Swiggy,Delhi,"Knight, Schneider and Edwards",Italian,864.08,88,5,12,Weekend
9350,Swiggy,Bangalore,Gutierrez-Hughes,Chinese,346.58,75,4,10,Weekday
9351,Swiggy,Hyderabad,"Harvey, Steele and Howard",Fast Food,383.02,24,3,23,Weekday
9352,Zomato,Pune,"Obrien, Gray and Thomas",South Indian,932.07,20,2,10,Weekday
9353,Zomato,Chennai,Chavez LLC,Biryani,559.85,45,5,20,Weekday
9354,Swiggy,Pune,"Powell, Smith and Anderson",Italian,920.09,80,5,14,Weekday
9355,Zomato,Mumbai,Anderson LLC,Italian,697.15,19,2,22,Weekend
9356,Zomato,Pune,Watson Ltd,Fast Food,452.81,78,4,11,Weekend
9357,Swiggy,Hyderabad,Hayes-Charles,Italian,647.74,48,3,9,Weekend
9358,Swiggy,Mumbai,Lopez Inc,Fast Food,917.08,52,4,21,Weekend
9359,Zomato,Mumbai,"Wood, Elliott and Williams",Chinese,134.27,56,4,14,Weekend
9360,Swiggy,Hyderabad,Garcia-Black,Biryani,154.63,57,4,21,Weekday
9361,Zomato,Mumbai,"Martin, Atkins and Khan",Italian,167.88,61,1,21,Weekday
9362,Zomato,Kolkata,Rogers Group,North Indian,975.99,61,3,11,Weekday
9363,Zomato,Hyderabad,Reynolds-Mckinney,Mughlai,335.88,86,4,17,Weekend
9364,Zomato,Pune,Horn and Sons,Italian,427.16,42,2,19,Weekday
9365,Zomato,Chennai,"Martinez, Rose and Carter",Biryani,361.41,23,4,12,Weekday
9366,Swiggy,Pune,Tucker-Mendez,Fast Food,311.41,74,5,9,Weekend
9367,Zomato,Kolkata,"Hawkins, Marsh and Butler",North Indian,865.13,85,4,17,Weekday
9368,Zomato,Chennai,Taylor-Myers,Chinese,540.59,27,4,17,Weekend
9369,Swiggy,Chennai,Calderon-Patrick,Biryani,717.1,21,4,14,Weekend
9370,Zomato,Kolkata,Turner-Moore,Fast Food,466.17,27,3,22,Weekend
9371,Swiggy,Chennai,Moore LLC,Biryani,276.88,15,1,22,Weekday
9372,Swiggy,Delhi,"Peters, King and Stephens",North Indian,467.02,66,3,15,Weekend
9373,Zomato,Delhi,Lee-Jones,Fast Food,975.41,45,4,10,Weekend
9374,Swiggy,Chennai,Young-Jones,Biryani,126.07,79,4,20,Weekday
9375,Zomato,Delhi,Williams-Hahn,Mughlai,775.84,15,3,13,Weekday
9376,Swiggy,Delhi,Gentry Inc,North Indian,411.84,35,3,15,Weekend
9377,Swiggy,Chennai,"Hernandez, Shelton and Welch",Biryani,497.5,37,4,19,Weekday
9378,Zomato,Hyderabad,Mora Inc,Fast Food,277.48,44,5,17,Weekday
9379,Swiggy,Delhi,"Farmer, Caldwell and Ortiz",North Indian,392.85,43,2,14,Weekday
9380,Zomato,Mumbai,Miller-Baker,North Indian,161.63,26,4,10,Weekday
9381,Swiggy,Mumbai,Marks PLC,Italian,291.21,82,5,23,Weekday
9382,Swiggy,Chennai,"Martinez, Garcia and Carpenter",South Indian,249.81,32,3,12,Weekend
9383,Zomato,Delhi,"Martinez, Stewart and Gould",Biryani,185.62,24,1,21,Weekend
9384,Zomato,Delhi,"Rhodes, Thomas and Torres",Biryani,142.39,59,4,9,Weekday
9385,Swiggy,Pune,Ortiz-Arnold,Mughlai,751.38,29,3,9,Weekend
9386,Swiggy,Mumbai,Roberts Inc,Mughlai,156.89,56,1,20,Weekend
9387,Swiggy,Delhi,Green LLC,Biryani,245.44,58,2,10,Weekday
9388,Swiggy,Pune,Gonzalez Inc,Italian,799.63,57,2,17,Weekday
9389,Zomato,Hyderabad,"Garcia, Acevedo and Key",Biryani,137.39,87,2,16,Weekday
9390,Swiggy,Hyderabad,"Schultz, Collins and Rush",Fast Food,630.45,51,4,12,Weekend
9391,Swiggy,Pune,Dorsey-Terry,North Indian,128.36,62,2,10,Weekend
9392,Zomato,Chennai,Moore Ltd,Fast Food,551.52,30,4,14,Weekend
9393,Swiggy,Mumbai,Wallace PLC,Fast Food,414.41,44,4,13,Weekday
9394,Zomato,Pune,"Smith, Collins and Johnson",North Indian,834.89,74,3,12,Weekend
9395,Swiggy,Bangalore,Gutierrez-Armstrong,Biryani,525.71,22,3,21,Weekday
9396,Swiggy,Chennai,Sparks-Roman,Mughlai,748.96,75,3,21,Weekday
9397,Zomato,Pune,Chavez-Phillips,South Indian,420.45,68,3,19,Weekend
9398,Zomato,Kolkata,"Ellis, Lewis and Johnson",North Indian,987.0,62,4,14,Weekday
9399,Swiggy,Pune,Baker LLC,Chinese,415.21,75,2,9,Weekend
9400,Zomato,Bangalore,Nelson-Wells,Italian,483.6,70,5,23,Weekend
9401,Swiggy,Mumbai,Ellis Ltd,Biryani,830.49,64,2,9,Weekend
9402,Swiggy,Kolkata,Greene-Gibbs,Biryani,129.7,17,4,23,Weekend
9403,Swiggy,Pune,Swanson-Johnson,Italian,576.04,79,2,18,Weekend
9404,Swiggy,Mumbai,Hodge Group,Mughlai,520.24,86,3,10,Weekend
9405,Swiggy,Mumbai,Scott-Burton,Biryani,568.65,46,3,16,Weekend
9406,Zomato,Mumbai,"Morse, Fox and Smith",Mughlai,494.9,82,2,13,Weekend
9407,Swiggy,Kolkata,Wright Inc,Fast Food,335.94,67,4,11,Weekend
9408,Zomato,Delhi,"Perez, Adkins and Duarte",Italian,794.26,59,2,20,Weekday
9409,Swiggy,Pune,Davis-Cabrera,South Indian,269.75,53,5,14,Weekend
9410,Swiggy,Pune,Richmond-Jones,Mughlai,859.86,35,4,16,Weekend
9411,Swiggy,Delhi,Smith-Jackson,Chinese,580.05,67,2,21,Weekend
9412,Swiggy,Mumbai,Bell-Bentley,North Indian,284.53,29,3,23,Weekend
9413,Zomato,Mumbai,"Brewer, Williams and Burns",Biryani,949.02,75,4,21,Weekend
9414,Swiggy,Pune,Allen-Jennings,Biryani,317.32,88,2,21,Weekend
9415,Zomato,Delhi,Miller PLC,Biryani,387.59,53,1,21,Weekday
9416,Swiggy,Kolkata,"Sullivan, Cook and Russell",Italian,949.79,57,1,21,Weekend
9417,Zomato,Chennai,Martin and Sons,Italian,699.99,15,3,23,Weekday
9418,Zomato,Pune,Johnson-Galvan,Fast Food,123.67,38,5,20,Weekend
9419,Swiggy,Kolkata,Brown Group,Fast Food,568.8,73,3,19,Weekend
9420,Swiggy,Hyderabad,Sampson-Ross,Mughlai,109.95,29,4,11,Weekend
9421,Swiggy,Hyderabad,"Evans, Hoffman and Hampton",Mughlai,798.87,28,4,11,Weekday
9422,Zomato,Pune,"Silva, Stone and Nelson",Mughlai,496.38,44,1,22,Weekday
9423,Zomato,Delhi,Black-Mcdonald,Biryani,856.51,22,2,18,Weekday
9424,Zomato,Mumbai,"Wright, Morton and Johnson",Biryani,860.44,69,3,9,Weekend
9425,Zomato,Chennai,Morse Group,Biryani,385.75,36,3,12,Weekend
9426,Zomato,Chennai,Smith-Jones,Chinese,854.94,30,5,23,Weekend
9427,Zomato,Mumbai,Herring-Hubbard,South Indian,838.82,27,3,20,Weekday
9428,Swiggy,Hyderabad,Valdez LLC,Chinese,599.27,43,5,11,Weekend
9429,Swiggy,Kolkata,"Solomon, Larson and Lamb",North Indian,173.7,19,2,21,Weekday
9430,Zomato,Kolkata,Wallace Inc,South Indian,464.07,37,1,19,Weekend
9431,Zomato,Pune,Huynh Inc,Chinese,741.03,78,3,16,Weekday
9432,Zomato,Pune,Rodriguez-Warner,Biryani,989.86,33,3,21,Weekday
9433,Zomato,Kolkata,Collier-Haney,Fast Food,519.62,69,3,21,Weekend
9434,Zomato,Pune,Jensen-Jackson,Mughlai,233.21,41,2,14,Weekday
9435,Swiggy,Mumbai,Adams LLC,Mughlai,601.97,78,4,10,Weekday
9436,Zomato,Kolkata,Duffy LLC,Italian,163.84,22,4,12,Weekend
9437,Zomato,Chennai,Sweeney-Henderson,North Indian,535.55,67,3,17,Weekday
9438,Swiggy,Kolkata,Perez-Hall,Italian,850.65,17,4,19,Weekend
9439,Swiggy,Delhi,"Stone, Alvarado and Cross",Chinese,407.18,22,5,14,Weekend
9440,Swiggy,Pune,"Frost, Brooks and Martin",North Indian,822.51,76,5,11,Weekend
9441,Zomato,Mumbai,"Duke, Castillo and Frazier",Biryani,592.2,40,3,19,Weekend
9442,Zomato,Delhi,Acosta LLC,Chinese,155.28,81,4,20,Weekend
9443,Swiggy,Mumbai,Meadows Inc,Fast Food,511.04,28,4,22,Weekend
9444,Zomato,Chennai,Williamson-Robles,Mughlai,322.3,77,4,22,Weekday
9445,Swiggy,Pune,"White, Sims and Whitney",Italian,784.66,40,3,9,Weekend
9446,Swiggy,Pune,Ball Ltd,Mughlai,716.42,57,5,12,Weekend
9447,Swiggy,Mumbai,Bernard PLC,North Indian,218.97,65,5,18,Weekday
9448,Zomato,Chennai,Holland-Bryant,South Indian,220.08,88,5,15,Weekday
9449,Swiggy,Bangalore,Vang and Sons,Biryani,581.46,75,4,15,Weekday
9450,Swiggy,Delhi,"Booth, Hines and Benson",North Indian,120.04,83,5,11,Weekend
9451,Zomato,Delhi,Nelson Group,North Indian,926.36,55,4,10,Weekday
9452,Zomato,Bangalore,"Sharp, Hickman and Gonzalez",South Indian,262.31,73,2,9,Weekend
9453,Zomato,Hyderabad,"Cain, Carson and Singleton",Italian,857.52,70,3,15,Weekend
9454,Zomato,Mumbai,Hodge-Booker,Chinese,265.26,89,2,9,Weekday
9455,Zomato,Bangalore,Houston and Sons,Fast Food,947.23,39,4,14,Weekend
9456,Zomato,Mumbai,Hopkins-Hughes,South Indian,841.07,35,3,17,Weekend
9457,Zomato,Chennai,Beck-Green,Chinese,167.3,60,4,22,Weekday
9458,Swiggy,Chennai,Ritter and Sons,South Indian,962.04,23,4,18,Weekday
9459,Swiggy,Pune,Ray-Gibbs,Italian,572.92,45,5,22,Weekday
9460,Swiggy,Kolkata,Lowery-Myers,Biryani,551.53,88,4,16,Weekday
9461,Swiggy,Kolkata,Jordan LLC,North Indian,545.8,25,4,19,Weekday
9462,Swiggy,Bangalore,Hansen-Garcia,North Indian,832.15,44,3,15,Weekend
9463,Zomato,Pune,Summers Group,South Indian,545.12,41,4,16,Weekend
9464,Zomato,Hyderabad,"Martinez, Gilmore and Martinez",South Indian,252.29,52,3,10,Weekend
9465,Zomato,Bangalore,Morgan Group,Fast Food,784.26,70,4,16,Weekday
9466,Zomato,Chennai,"Cain, Grant and Lopez",Italian,138.23,23,5,11,Weekday
9467,Zomato,Hyderabad,Christensen-Long,North Indian,537.44,64,5,18,Weekend
9468,Zomato,Bangalore,Clark-Watkins,South Indian,681.58,86,3,15,Weekday
9469,Swiggy,Bangalore,"Carlson, Smith and Mcmillan",Italian,136.1,16,3,18,Weekend
9470,Zomato,Chennai,"Rowland, Brewer and Ward",Mughlai,344.02,75,5,11,Weekday
9471,Swiggy,Hyderabad,Bradford and Sons,South Indian,981.46,26,3,9,Weekday
9472,Zomato,Kolkata,"Love, King and Anderson",Fast Food,263.14,33,3,19,Weekend
9473,Zomato,Hyderabad,"Larsen, Garcia and Weaver",Mughlai,533.69,55,3,18,Weekday
9474,Swiggy,Pune,Sanders-Burgess,Italian,731.13,58,4,9,Weekend
9475,Zomato,Mumbai,Cox and Sons,Fast Food,785.41,54,4,13,Weekend
9476,Zomato,Chennai,"Bass, Wong and Murphy",Biryani,203.76,82,4,22,Weekday
9477,Zomato,Hyderabad,"Bradshaw, Price and Brown",Italian,141.09,17,4,21,Weekend
9478,Swiggy,Pune,Estrada Inc,Biryani,338.77,45,4,9,Weekend
9479,Swiggy,Hyderabad,"Townsend, Brown and Meyers",Biryani,104.06,71,3,17,Weekend
9480,Swiggy,Pune,Jones-Jones,South Indian,223.19,23,3,13,Weekday
9481,Zomato,Bangalore,"Stevens, Hoffman and French",Italian,357.11,79,5,18,Weekday
9482,Swiggy,Hyderabad,"Hanson, Robertson and Taylor",Chinese,976.82,54,2,9,Weekday
9483,Zomato,Bangalore,Foley Inc,Chinese,122.12,90,4,14,Weekend
9484,Swiggy,Bangalore,Chambers PLC,North Indian,236.18,75,5,9,Weekday
9485,Zomato,Delhi,"Taylor, Gallagher and Schmidt",South Indian,963.28,81,4,23,Weekday
9486,Swiggy,Kolkata,Wade-Bennett,Fast Food,251.58,30,5,22,Weekday
9487,Swiggy,Chennai,"Weber, Duran and Parks",North Indian,690.32,77,3,19,Weekday
9488,Swiggy,Kolkata,"Wilkins, Farrell and Woods",Italian,326.82,33,3,17,Weekend
9489,Swiggy,Delhi,Craig and Sons,South Indian,694.46,64,1,20,Weekday
9490,Zomato,Hyderabad,Brown Ltd,Italian,969.54,90,3,23,Weekday
9491,Zomato,Kolkata,Moreno-Snyder,Italian,255.01,32,3,15,Weekend
9492,Zomato,Delhi,Fry-Sanchez,Fast Food,877.87,46,3,20,Weekday
9493,Swiggy,Chennai,Chase-Mcmillan,Italian,139.6,42,3,11,Weekend
9494,Zomato,Hyderabad,Hardy-Jones,North Indian,549.01,60,4,13,Weekend
9495,Swiggy,Kolkata,Martinez Inc,Italian,297.07,79,5,20,Weekday
9496,Swiggy,Chennai,"Payne, Koch and Smith",Mughlai,616.88,33,3,23,Weekday
9497,Zomato,Mumbai,Christensen PLC,Biryani,864.66,70,5,14,Weekend
9498,Zomato,Delhi,"Riggs, Short and Martinez",South Indian,561.48,80,3,9,Weekday
9499,Zomato,Kolkata,Brown-Soto,Chinese,656.04,19,5,22,Weekday
9500,Swiggy,Hyderabad,"Walker, Johnson and Lopez",Italian,494.94,62,5,13,Weekend
9501,Zomato,Bangalore,Duran-Vaughn,Biryani,761.75,54,3,20,Weekend
9502,Swiggy,Kolkata,Lawson-Henderson,Fast Food,913.42,74,5,16,Weekday
9503,Zomato,Pune,Stewart Ltd,South Indian,247.22,44,3,21,Weekend
9504,Swiggy,Delhi,"Garza, Gutierrez and Ford",Italian,706.08,62,5,16,Weekday
9505,Zomato,Pune,Smith-Sanchez,Chinese,183.13,40,5,10,Weekday
9506,Zomato,Bangalore,Harrington Ltd,South Indian,202.47,68,3,15,Weekend
9507,Zomato,Bangalore,Marquez Ltd,Biryani,498.87,60,4,22,Weekend
9508,Swiggy,Bangalore,Barrett LLC,Fast Food,681.07,84,3,12,Weekday
9509,Swiggy,Bangalore,Kramer PLC,Italian,250.21,62,3,10,Weekday
9510,Zomato,Kolkata,Mcclure Ltd,Fast Food,374.58,22,4,12,Weekend
9511,Swiggy,Mumbai,Trujillo-Buck,South Indian,497.0,32,1,19,Weekday
9512,Swiggy,Mumbai,James PLC,North Indian,978.61,73,3,22,Weekday
9513,Swiggy,Chennai,Murray LLC,Italian,797.19,20,5,15,Weekend
9514,Zomato,Hyderabad,"Singleton, Bradley and Singleton",South Indian,100.66,76,1,18,Weekend
9515,Zomato,Pune,Mayer LLC,Fast Food,466.79,44,5,20,Weekend
9516,Zomato,Hyderabad,Meadows Group,Fast Food,952.13,88,3,18,Weekend
9517,Swiggy,Mumbai,Scott-Sutton,North Indian,215.84,82,3,19,Weekday
9518,Swiggy,Bangalore,Wolf-Wright,North Indian,833.98,46,2,16,Weekend
9519,Swiggy,Delhi,"Soto, Wang and Blair",Fast Food,747.1,52,5,20,Weekend
9520,Swiggy,Kolkata,Hunter-Wiggins,Mughlai,694.37,22,4,10,Weekday
9521,Swiggy,Kolkata,Jones and Sons,Italian,853.2,40,3,12,Weekend
9522,Swiggy,Kolkata,Williams LLC,North Indian,695.23,63,3,23,Weekday
9523,Swiggy,Bangalore,Jacobs PLC,North Indian,995.19,64,3,20,Weekend
9524,Zomato,Kolkata,Flores Group,Chinese,644.56,33,3,15,Weekend
9525,Zomato,Pune,Miller-Cook,South Indian,489.28,17,2,9,Weekday
9526,Zomato,Hyderabad,"Bailey, Leonard and Harrington",North Indian,279.2,35,4,20,Weekday
9527,Zomato,Kolkata,Wise Group,Mughlai,270.79,87,2,20,Weekend
9528,Zomato,Delhi,"Oneal, Deleon and Schmidt",North Indian,892.92,17,5,12,Weekday
9529,Swiggy,Kolkata,"Williams, Nielsen and Ray",South Indian,660.84,16,3,23,Weekend
9530,Swiggy,Pune,"Hernandez, Reeves and Adams",Biryani,836.66,45,4,10,Weekend
9531,Swiggy,Kolkata,Mckay-Mcdonald,North Indian,118.78,77,2,22,Weekday
9532,Swiggy,Mumbai,Gutierrez Ltd,South Indian,861.59,27,1,14,Weekday
9533,Swiggy,Hyderabad,Foster-Johnson,North Indian,866.21,77,5,13,Weekend
9534,Swiggy,Bangalore,Lee PLC,Mughlai,676.07,19,4,19,Weekend
9535,Zomato,Kolkata,Jones-Hogan,Italian,703.63,45,2,9,Weekday
9536,Zomato,Bangalore,Dean LLC,South Indian,169.05,50,2,23,Weekday
9537,Zomato,Bangalore,"Harvey, Bradley and Burns",Mughlai,827.57,36,4,13,Weekend
9538,Swiggy,Chennai,Griffith PLC,Mughlai,411.48,76,5,21,Weekday
9539,Swiggy,Delhi,Guzman LLC,Biryani,214.65,73,5,14,Weekday
9540,Zomato,Bangalore,Farrell-Stewart,Biryani,894.36,48,4,10,Weekend
9541,Zomato,Chennai,Jones-Nixon,Fast Food,889.27,42,5,9,Weekday
9542,Zomato,Mumbai,Scott Group,Italian,743.35,75,5,21,Weekend
9543,Swiggy,Chennai,Fleming-Jones,North Indian,933.85,40,4,11,Weekend
9544,Zomato,Bangalore,Leonard-Huerta,Fast Food,335.21,45,4,18,Weekday
9545,Zomato,Kolkata,Smith-Page,North Indian,192.03,42,4,18,Weekday
9546,Swiggy,Delhi,Hernandez-Kelly,Fast Food,389.17,71,4,11,Weekday
9547,Swiggy,Delhi,"Ford, Jordan and Garcia",Mughlai,987.43,58,4,11,Weekday
9548,Zomato,Kolkata,Vaughan-Carter,South Indian,690.91,44,5,23,Weekday
9549,Swiggy,Hyderabad,Harris Inc,Chinese,168.52,30,3,13,Weekday
9550,Swiggy,Mumbai,Daniels LLC,Chinese,442.93,64,4,21,Weekend
9551,Zomato,Hyderabad,Huber-Johnson,North Indian,755.2,66,2,19,Weekday
9552,Zomato,Mumbai,"Lyons, Lane and Martin",Italian,332.27,53,3,9,Weekend
9553,Swiggy,Pune,Gamble-Hansen,Fast Food,849.43,87,5,20,Weekday
9554,Swiggy,Chennai,"Owens, Nixon and Roberson",North Indian,491.74,67,3,15,Weekday
9555,Swiggy,Kolkata,Lloyd Inc,Biryani,453.17,86,4,20,Weekend
9556,Swiggy,Chennai,Vega-Boyd,Mughlai,192.46,69,4,20,Weekend
9557,Swiggy,Delhi,Miller Ltd,Chinese,542.46,63,5,17,Weekend
9558,Zomato,Hyderabad,Perez-Simmons,Italian,371.9,69,4,23,Weekend
9559,Zomato,Pune,Farmer-Roberts,Mughlai,902.33,20,3,11,Weekend
9560,Zomato,Chennai,Hernandez-Smith,Chinese,469.53,50,5,17,Weekday
9561,Zomato,Chennai,Smith PLC,Chinese,823.07,74,3,13,Weekend
9562,Zomato,Chennai,Kirk-Pierce,Fast Food,997.62,20,1,12,Weekend
9563,Zomato,Pune,Gardner LLC,South Indian,425.84,35,5,20,Weekday
9564,Swiggy,Hyderabad,"Jones, Maldonado and Moore",South Indian,707.78,37,5,9,Weekend
9565,Zomato,Chennai,"Wolfe, Gill and Clark",Chinese,304.57,55,3,19,Weekend
9566,Swiggy,Bangalore,Nguyen-Moore,Biryani,864.01,75,2,21,Weekend
9567,Zomato,Pune,"Cross, Gomez and Davis",Fast Food,273.61,20,5,9,Weekday
9568,Swiggy,Delhi,"Smith, Krueger and Dyer",North Indian,341.62,40,1,21,Weekend
